flight_id,origin,destination,seats_total,seats_sold,avg_price,revenue,passenger_id,gender,age,country,frequent_flyer,tier,booking_id,passenger_id,flight_id,price,class,status,cancel_id,booking_id,reason,refund,passenger_id,points,flights_count,booking_date,Departure_Time,cancellation_date,season
,,,,,,,,,,,,,14566,648,2101,1138,Business,Completed,,,,,,,,19/10/2025,11:39:00,,Autumn
,,,,,,,,,,,,,14567,6223,1905,309,Business,Completed,,,,,,,,01/08/2025,00:04:00,,Summer
,,,,,,,,,,,,,14568,1564,1695,352,Business,Completed,,,,,,,,04/11/2024,03:50:00,,Autumn
,,,,,,,,,,,,,14569,6395,2250,849,Business,Completed,,,,,,,,22/06/2024,20:24:00,,Summer
,,,,,,,,,,,,,14570,2918,3658,1001,Economy,Completed,,,,,,,,05/12/2025,23:45:00,,Winter
,,,,,,,,,,,,,14571,6563,3759,1277,Business,Cancelled,,,,,,,,13/02/2025,19:32:00,,Winter
,,,,,,,,,,,,,14572,5285,3213,715,Economy,Completed,,,,,,,,17/09/2025,16:51:00,,Autumn
,,,,,,,,,,,,,14573,3291,1292,1361,Economy,Completed,,,,,,,,03/09/2024,20:49:00,,Autumn
,,,,,,,,,,,,,14574,2848,2463,1306,Business,Completed,,,,,,,,29/08/2024,09:45:00,,Summer
,,,,,,,,,,,,,14575,5610,577,688,Business,Completed,,,,,,,,25/12/2025,02:48:00,,Winter
,,,,,,,,,,,,,14576,2254,2041,448,Economy,Cancelled,,,,,,,,29/01/2025,12:40:00,,Winter
,,,,,,,,,,,,,14577,6195,2864,324,Economy,Completed,,,,,,,,03/06/2024,13:11:00,,Summer
,,,,,,,,,,,,,14578,4934,3599,521,Business,Completed,,,,,,,,08/07/2024,16:39:00,,Summer
,,,,,,,,,,,,,14579,1889,981,480,Economy,Completed,,,,,,,,23/12/2024,02:31:00,,Winter
,,,,,,,,,,,,,14580,3830,1281,886,Economy,Cancelled,,,,,,,,27/02/2024,16:55:00,,Winter
,,,,,,,,,,,,,14581,1492,2100,710,Business,Completed,,,,,,,,15/12/2024,03:43:00,,Winter
,,,,,,,,,,,,,14582,4177,1331,766,Economy,Completed,,,,,,,,14/11/2024,08:23:00,,Autumn
,,,,,,,,,,,,,14583,1543,2417,1451,Business,Completed,,,,,,,,04/08/2025,00:43:00,,Summer
,,,,,,,,,,,,,14584,474,1285,1182,Economy,Completed,,,,,,,,20/09/2024,11:36:00,,Autumn
,,,,,,,,,,,,,14585,4191,2917,462,Economy,Completed,,,,,,,,24/12/2025,08:23:00,,Winter
,,,,,,,,,,,,,14586,1604,2222,838,Business,Cancelled,,,,,,,,21/06/2024,21:04:00,,Summer
,,,,,,,,,,,,,14587,6055,3826,263,Economy,Completed,,,,,,,,16/04/2025,15:29:00,,Spring
,,,,,,,,,,,,,14588,2672,2581,592,Economy,Completed,,,,,,,,15/04/2024,14:02:00,,Spring
,,,,,,,,,,,,,14589,4314,2714,139,Business,Completed,,,,,,,,15/07/2025,05:50:00,,Summer
,,,,,,,,,,,,,14590,861,3147,1118,Business,Completed,,,,,,,,29/12/2025,00:22:00,,Winter
,,,,,,,,,,,,,14591,2921,2864,1313,Business,Cancelled,,,,,,,,22/08/2025,09:57:00,,Summer
,,,,,,,,,,,,,14592,4387,327,1205,Business,Completed,,,,,,,,16/03/2025,17:46:00,,Spring
,,,,,,,,,,,,,14593,7975,446,1263,Business,Completed,,,,,,,,24/12/2024,07:45:00,,Winter
,,,,,,,,,,,,,14594,1900,797,615,Business,Cancelled,,,,,,,,29/08/2025,00:39:00,,Summer
,,,,,,,,,,,,,14595,1886,1104,709,Business,Completed,,,,,,,,03/12/2025,05:02:00,,Winter
,,,,,,,,,,,,,14596,940,9,911,Economy,Completed,,,,,,,,27/12/2025,02:54:00,,Winter
,,,,,,,,,,,,,14597,6395,3958,690,Business,No-show,,,,,,,,23/10/2024,16:38:00,,Autumn
,,,,,,,,,,,,,14598,739,1713,1458,Business,Completed,,,,,,,,27/12/2025,10:20:00,,Winter
,,,,,,,,,,,,,14599,2404,2792,337,Economy,Completed,,,,,,,,10/06/2024,20:16:00,,Summer
,,,,,,,,,,,,,14600,3004,2632,380,Economy,Completed,,,,,,,,24/07/2024,04:03:00,,Summer
,,,,,,,,,,,,,14601,1819,489,524,Business,Completed,,,,,,,,15/04/2024,13:55:00,,Spring
,,,,,,,,,,,,,14602,2694,456,1495,Economy,Completed,,,,,,,,01/08/2024,04:39:00,,Summer
,,,,,,,,,,,,,14603,6365,1986,1257,Business,Completed,,,,,,,,30/07/2025,17:39:00,,Summer
,,,,,,,,,,,,,14604,7793,2084,908,Economy,Completed,,,,,,,,18/09/2025,09:16:00,,Autumn
,,,,,,,,,,,,,14605,2930,1022,1323,Business,Completed,,,,,,,,04/08/2025,14:57:00,,Summer
,,,,,,,,,,,,,14606,7945,3815,550,Economy,Completed,,,,,,,,26/05/2025,19:37:00,,Spring
,,,,,,,,,,,,,14607,5433,794,1348,Economy,Completed,,,,,,,,19/01/2025,17:26:00,,Winter
,,,,,,,,,,,,,14608,1667,363,1208,Business,Completed,,,,,,,,04/07/2025,11:58:00,,Summer
,,,,,,,,,,,,,14609,2131,3585,1100,Economy,Completed,,,,,,,,19/10/2024,15:31:00,,Autumn
,,,,,,,,,,,,,14610,7897,2859,1064,Business,Completed,,,,,,,,02/09/2025,01:30:00,,Autumn
,,,,,,,,,,,,,14611,3481,628,1003,Business,Completed,,,,,,,,19/06/2025,06:29:00,,Summer
,,,,,,,,,,,,,14612,6631,2505,907,Economy,Completed,,,,,,,,29/06/2025,23:02:00,,Summer
,,,,,,,,,,,,,14613,4442,3184,179,Business,Completed,,,,,,,,17/02/2025,09:09:00,,Winter
,,,,,,,,,,,,,14614,5241,3990,1009,Business,Completed,,,,,,,,16/10/2025,15:30:00,,Autumn
,,,,,,,,,,,,,14615,4117,3101,1036,Economy,Completed,,,,,,,,23/07/2024,20:51:00,,Summer
,,,,,,,,,,,,,14616,5920,3321,157,Business,Completed,,,,,,,,13/10/2024,20:25:00,,Autumn
,,,,,,,,,,,,,14617,6633,448,335,Business,No-show,,,,,,,,03/08/2025,22:53:00,,Summer
,,,,,,,,,,,,,14618,6964,3428,109,Business,Completed,,,,,,,,28/12/2024,17:41:00,,Winter
,,,,,,,,,,,,,14619,2822,1617,323,Business,Completed,,,,,,,,18/10/2025,12:12:00,,Autumn
,,,,,,,,,,,,,14620,985,1074,837,Economy,Cancelled,,,,,,,,08/09/2024,08:19:00,,Autumn
,,,,,,,,,,,,,14621,4922,121,336,Economy,Completed,,,,,,,,05/10/2024,17:46:00,,Autumn
,,,,,,,,,,,,,14622,3795,347,913,Business,Completed,,,,,,,,18/10/2025,14:30:00,,Autumn
,,,,,,,,,,,,,14623,2597,2870,559,Economy,No-show,,,,,,,,15/12/2024,08:36:00,,Winter
,,,,,,,,,,,,,14624,6967,3393,913,Economy,Completed,,,,,,,,22/01/2025,01:07:00,,Winter
,,,,,,,,,,,,,14625,7508,3076,626,Business,Cancelled,,,,,,,,28/08/2024,02:02:00,,Summer
,,,,,,,,,,,,,14626,5343,3315,1351,Business,Completed,,,,,,,,03/08/2024,05:35:00,,Summer
,,,,,,,,,,,,,14627,2934,1351,513,Business,Cancelled,,,,,,,,10/06/2025,19:36:00,,Summer
,,,,,,,,,,,,,14628,3483,617,1489,Business,Completed,,,,,,,,11/05/2024,16:13:00,,Spring
,,,,,,,,,,,,,14629,6947,3837,822,Business,Completed,,,,,,,,12/10/2025,12:58:00,,Autumn
,,,,,,,,,,,,,14630,3982,42,272,Business,Completed,,,,,,,,04/08/2025,19:45:00,,Summer
,,,,,,,,,,,,,14631,7724,1905,1112,Economy,Completed,,,,,,,,25/06/2024,20:37:00,,Summer
,,,,,,,,,,,,,14632,1310,1201,1416,Business,Completed,,,,,,,,27/06/2025,23:19:00,,Summer
,,,,,,,,,,,,,14633,4175,2194,236,Economy,Completed,,,,,,,,24/04/2025,07:02:00,,Spring
,,,,,,,,,,,,,14634,1422,3199,1398,Business,Completed,,,,,,,,23/06/2024,15:38:00,,Summer
,,,,,,,,,,,,,14635,6905,3892,950,Business,Cancelled,,,,,,,,01/08/2024,13:23:00,,Summer
,,,,,,,,,,,,,14636,6316,885,1205,Business,Completed,,,,,,,,01/11/2024,10:33:00,,Autumn
,,,,,,,,,,,,,14637,2487,567,924,Business,Cancelled,,,,,,,,29/06/2025,20:53:00,,Summer
,,,,,,,,,,,,,14638,49,1618,1412,Business,Completed,,,,,,,,02/06/2025,18:02:00,,Summer
,,,,,,,,,,,,,14639,6069,1842,204,Business,Completed,,,,,,,,12/02/2025,01:35:00,,Winter
,,,,,,,,,,,,,14640,7764,1664,845,Business,Completed,,,,,,,,30/07/2025,21:25:00,,Summer
,,,,,,,,,,,,,14641,1355,3624,746,Business,Completed,,,,,,,,26/07/2025,05:53:00,,Summer
,,,,,,,,,,,,,14642,1439,1567,370,Business,Completed,,,,,,,,09/05/2025,22:15:00,,Spring
,,,,,,,,,,,,,14643,5467,3402,1238,Economy,Completed,,,,,,,,08/08/2025,19:19:00,,Summer
,,,,,,,,,,,,,14644,4080,3997,976,Economy,Completed,,,,,,,,29/08/2024,16:06:00,,Summer
,,,,,,,,,,,,,14645,3393,2096,666,Business,Completed,,,,,,,,13/10/2025,15:22:00,,Autumn
,,,,,,,,,,,,,14646,6341,3190,1285,Business,Completed,,,,,,,,05/05/2025,07:52:00,,Spring
,,,,,,,,,,,,,14647,288,637,364,Business,Cancelled,,,,,,,,24/08/2025,07:09:00,,Summer
,,,,,,,,,,,,,14648,1912,3979,563,Business,Completed,,,,,,,,03/03/2025,16:14:00,,Spring
,,,,,,,,,,,,,14649,7468,2895,759,Business,Completed,,,,,,,,08/07/2024,08:56:00,,Summer
,,,,,,,,,,,,,14650,6661,2548,490,Economy,No-show,,,,,,,,26/02/2025,19:29:00,,Winter
,,,,,,,,,,,,,14651,6171,2099,595,Economy,Completed,,,,,,,,06/10/2024,01:26:00,,Autumn
,,,,,,,,,,,,,14652,4908,3371,462,Business,Completed,,,,,,,,29/06/2025,01:48:00,,Summer
,,,,,,,,,,,,,14653,5831,3288,853,Business,Cancelled,,,,,,,,20/12/2024,22:48:00,,Winter
,,,,,,,,,,,,,14654,4905,3007,1471,Economy,Completed,,,,,,,,30/08/2025,21:29:00,,Summer
,,,,,,,,,,,,,14655,6429,142,1326,Business,Cancelled,,,,,,,,20/06/2025,16:33:00,,Summer
,,,,,,,,,,,,,14656,5833,1417,1106,Economy,Completed,,,,,,,,23/06/2025,22:36:00,,Summer
,,,,,,,,,,,,,14657,7615,2130,436,Business,Completed,,,,,,,,07/07/2024,13:41:00,,Summer
,,,,,,,,,,,,,14658,1620,2668,798,Economy,Completed,,,,,,,,24/12/2025,23:56:00,,Winter
,,,,,,,,,,,,,14659,3685,1393,426,Economy,No-show,,,,,,,,03/09/2025,15:36:00,,Autumn
,,,,,,,,,,,,,14660,6091,1838,482,Business,Cancelled,,,,,,,,09/08/2025,16:44:00,,Summer
,,,,,,,,,,,,,14661,151,661,1209,Business,Cancelled,,,,,,,,27/08/2024,10:48:00,,Summer
,,,,,,,,,,,,,14662,1804,2636,395,Economy,Completed,,,,,,,,17/02/2025,03:10:00,,Winter
,,,,,,,,,,,,,14663,6399,3711,1158,Economy,Completed,,,,,,,,01/06/2024,15:32:00,,Summer
,,,,,,,,,,,,,14664,6674,3752,1319,Economy,Completed,,,,,,,,21/02/2025,02:21:00,,Winter
,,,,,,,,,,,,,14665,4678,345,916,Economy,Cancelled,,,,,,,,05/06/2024,18:16:00,,Summer
,,,,,,,,,,,,,14666,2899,870,1057,Economy,Completed,,,,,,,,12/03/2025,13:59:00,,Spring
,,,,,,,,,,,,,14667,3788,3235,1166,Business,Completed,,,,,,,,07/06/2025,19:50:00,,Summer
,,,,,,,,,,,,,14668,4463,516,728,Business,Completed,,,,,,,,19/10/2024,02:47:00,,Autumn
,,,,,,,,,,,,,14669,6283,372,1290,Business,Completed,,,,,,,,31/12/2024,09:25:00,,Winter
,,,,,,,,,,,,,14670,5289,1013,903,Business,Completed,,,,,,,,09/10/2025,21:22:00,,Autumn
,,,,,,,,,,,,,14671,3091,1779,1167,Economy,Completed,,,,,,,,28/04/2024,18:54:00,,Spring
,,,,,,,,,,,,,14672,1700,1942,906,Economy,Completed,,,,,,,,10/08/2025,12:23:00,,Summer
,,,,,,,,,,,,,14673,464,880,291,Business,Cancelled,,,,,,,,16/06/2024,11:12:00,,Summer
,,,,,,,,,,,,,14674,3881,2449,1295,Economy,Completed,,,,,,,,19/02/2024,14:23:00,,Winter
,,,,,,,,,,,,,14675,2498,1989,733,Economy,Completed,,,,,,,,23/06/2024,13:58:00,,Summer
,,,,,,,,,,,,,14676,2590,1521,263,Business,Completed,,,,,,,,29/07/2025,08:50:00,,Summer
,,,,,,,,,,,,,14677,117,1661,315,Economy,No-show,,,,,,,,29/10/2024,21:53:00,,Autumn
,,,,,,,,,,,,,14678,580,3858,728,Economy,Completed,,,,,,,,07/10/2025,16:13:00,,Autumn
,,,,,,,,,,,,,14679,1356,2015,1356,Business,Completed,,,,,,,,02/02/2025,09:21:00,,Winter
,,,,,,,,,,,,,14680,6018,2051,573,Business,Completed,,,,,,,,30/01/2024,02:54:00,,Winter
,,,,,,,,,,,,,14681,3656,2609,871,Business,Completed,,,,,,,,07/07/2025,05:01:00,,Summer
,,,,,,,,,,,,,14682,1251,1005,620,Economy,No-show,,,,,,,,29/04/2024,03:04:00,,Spring
,,,,,,,,,,,,,14683,3049,3539,153,Economy,Cancelled,,,,,,,,09/08/2025,22:42:00,,Summer
,,,,,,,,,,,,,14684,1611,2760,421,Economy,Completed,,,,,,,,15/06/2024,08:29:00,,Summer
,,,,,,,,,,,,,14685,4411,3613,934,Business,Completed,,,,,,,,07/09/2024,13:38:00,,Autumn
,,,,,,,,,,,,,14686,7211,1877,854,Business,Completed,,,,,,,,27/07/2025,22:13:00,,Summer
,,,,,,,,,,,,,14687,7641,1651,448,Economy,Completed,,,,,,,,11/12/2025,22:49:00,,Winter
,,,,,,,,,,,,,14688,2103,3354,475,Business,Completed,,,,,,,,06/10/2024,18:24:00,,Autumn
,,,,,,,,,,,,,14689,294,3609,1166,Business,Completed,,,,,,,,27/08/2025,23:17:00,,Summer
,,,,,,,,,,,,,14690,6806,1612,823,Economy,Completed,,,,,,,,25/06/2024,02:35:00,,Summer
,,,,,,,,,,,,,14691,1330,1964,1202,Economy,No-show,,,,,,,,17/08/2025,13:06:00,,Summer
,,,,,,,,,,,,,14692,3913,2651,182,Business,Completed,,,,,,,,11/06/2025,13:14:00,,Summer
,,,,,,,,,,,,,14693,7308,891,852,Business,Completed,,,,,,,,26/06/2024,07:11:00,,Summer
,,,,,,,,,,,,,14694,1117,2005,1357,Economy,Completed,,,,,,,,14/08/2024,12:40:00,,Summer
,,,,,,,,,,,,,14695,4625,168,434,Economy,Completed,,,,,,,,27/05/2024,02:26:00,,Spring
,,,,,,,,,,,,,14696,3674,3907,230,Economy,Cancelled,,,,,,,,14/10/2024,08:00:00,,Autumn
,,,,,,,,,,,,,14697,3585,1924,1413,Business,Completed,,,,,,,,01/07/2024,07:14:00,,Summer
,,,,,,,,,,,,,14698,1826,618,930,Business,Completed,,,,,,,,05/06/2025,01:08:00,,Summer
,,,,,,,,,,,,,14699,3738,1933,551,Economy,Completed,,,,,,,,29/12/2025,14:34:00,,Winter
,,,,,,,,,,,,,14700,1464,100,359,Business,Completed,,,,,,,,17/01/2024,03:05:00,,Winter
,,,,,,,,,,,,,14701,7568,943,103,Business,No-show,,,,,,,,24/02/2025,15:03:00,,Winter
,,,,,,,,,,,,,14702,6943,1199,464,Economy,Completed,,,,,,,,05/04/2025,11:21:00,,Spring
,,,,,,,,,,,,,14703,2424,335,1183,Business,No-show,,,,,,,,08/11/2025,03:23:00,,Autumn
,,,,,,,,,,,,,14704,7938,896,504,Economy,No-show,,,,,,,,08/01/2025,09:13:00,,Winter
,,,,,,,,,,,,,14705,3594,2230,1045,Business,No-show,,,,,,,,28/02/2025,00:12:00,,Winter
,,,,,,,,,,,,,14706,3746,1176,540,Business,Cancelled,,,,,,,,19/12/2024,11:05:00,,Winter
,,,,,,,,,,,,,14707,5283,1575,566,Economy,Completed,,,,,,,,30/07/2024,21:37:00,,Summer
,,,,,,,,,,,,,14708,6796,3168,298,Business,No-show,,,,,,,,16/03/2024,22:01:00,,Spring
,,,,,,,,,,,,,14709,2562,2681,1372,Business,Completed,,,,,,,,31/10/2024,00:50:00,,Autumn
,,,,,,,,,,,,,14710,5575,1448,913,Economy,Completed,,,,,,,,11/03/2024,08:19:00,,Spring
,,,,,,,,,,,,,14711,7495,3188,1110,Business,Completed,,,,,,,,09/03/2025,06:08:00,,Spring
,,,,,,,,,,,,,14712,7499,2860,1171,Economy,Completed,,,,,,,,17/08/2024,12:03:00,,Summer
,,,,,,,,,,,,,14713,5184,93,1261,Economy,Completed,,,,,,,,14/02/2025,05:56:00,,Winter
,,,,,,,,,,,,,14714,960,69,1330,Economy,Completed,,,,,,,,30/05/2024,17:06:00,,Spring
,,,,,,,,,,,,,14715,3856,318,658,Business,Completed,,,,,,,,01/12/2025,21:17:00,,Winter
,,,,,,,,,,,,,14716,557,2502,737,Business,Completed,,,,,,,,22/10/2025,14:06:00,,Autumn
,,,,,,,,,,,,,14717,25,2868,1209,Business,Completed,,,,,,,,25/06/2024,04:15:00,,Summer
,,,,,,,,,,,,,14718,3630,304,979,Economy,Cancelled,,,,,,,,04/09/2024,19:33:00,,Autumn
,,,,,,,,,,,,,14719,7990,679,219,Business,Completed,,,,,,,,03/05/2025,04:38:00,,Spring
,,,,,,,,,,,,,14720,7774,2656,412,Business,Completed,,,,,,,,19/04/2024,18:02:00,,Spring
,,,,,,,,,,,,,14721,2710,1175,784,Economy,Completed,,,,,,,,19/09/2024,07:25:00,,Autumn
,,,,,,,,,,,,,14722,744,2673,1257,Economy,Completed,,,,,,,,22/07/2024,01:52:00,,Summer
,,,,,,,,,,,,,14723,5572,1224,1275,Economy,Completed,,,,,,,,10/11/2025,13:55:00,,Autumn
,,,,,,,,,,,,,14724,3805,2324,1458,Business,Completed,,,,,,,,17/09/2025,12:34:00,,Autumn
,,,,,,,,,,,,,14725,0,1219,953,Business,Completed,,,,,,,,09/04/2025,23:50:00,,Spring
,,,,,,,,,,,,,14726,3348,181,565,Economy,Completed,,,,,,,,27/01/2025,06:06:00,,Winter
,,,,,,,,,,,,,14727,3648,438,207,Economy,Completed,,,,,,,,30/11/2025,18:03:00,,Autumn
,,,,,,,,,,,,,14728,5027,3318,406,Business,No-show,,,,,,,,01/12/2025,05:28:00,,Winter
,,,,,,,,,,,,,14729,4772,78,485,Economy,Completed,,,,,,,,18/12/2025,12:07:00,,Winter
,,,,,,,,,,,,,14730,2689,3348,309,Economy,Cancelled,,,,,,,,18/05/2024,16:45:00,,Spring
,,,,,,,,,,,,,14731,3952,1405,1320,Economy,Completed,,,,,,,,12/06/2024,11:59:00,,Summer
,,,,,,,,,,,,,14732,7512,1153,670,Business,Completed,,,,,,,,19/06/2025,18:06:00,,Summer
,,,,,,,,,,,,,14733,2157,3832,879,Economy,No-show,,,,,,,,25/02/2025,03:03:00,,Winter
,,,,,,,,,,,,,14734,3557,2544,160,Economy,Cancelled,,,,,,,,25/01/2024,17:02:00,,Winter
,,,,,,,,,,,,,14735,4050,1510,332,Business,Completed,,,,,,,,24/03/2024,05:10:00,,Spring
,,,,,,,,,,,,,14736,7135,762,951,Business,Completed,,,,,,,,18/10/2025,02:56:00,,Autumn
,,,,,,,,,,,,,14737,2197,3578,267,Business,Completed,,,,,,,,05/10/2025,18:16:00,,Autumn
,,,,,,,,,,,,,14738,2386,3402,512,Business,Completed,,,,,,,,23/09/2024,14:06:00,,Autumn
,,,,,,,,,,,,,14739,3475,831,402,Economy,Completed,,,,,,,,20/10/2025,19:50:00,,Autumn
,,,,,,,,,,,,,14740,4941,1101,524,Business,Cancelled,,,,,,,,18/04/2025,20:48:00,,Spring
,,,,,,,,,,,,,14741,2982,1531,1275,Business,Cancelled,,,,,,,,16/08/2025,00:08:00,,Summer
,,,,,,,,,,,,,14742,7735,998,1285,Business,Completed,,,,,,,,25/11/2024,03:55:00,,Autumn
,,,,,,,,,,,,,14743,566,2770,745,Economy,Cancelled,,,,,,,,02/05/2024,11:49:00,,Spring
,,,,,,,,,,,,,14744,3118,1226,541,Economy,Completed,,,,,,,,02/12/2024,15:23:00,,Winter
,,,,,,,,,,,,,14745,1743,3782,1316,Business,Completed,,,,,,,,12/12/2024,11:24:00,,Winter
,,,,,,,,,,,,,14746,4266,1020,560,Business,Completed,,,,,,,,10/03/2025,13:13:00,,Spring
,,,,,,,,,,,,,14747,512,2874,1010,Business,Completed,,,,,,,,26/04/2024,17:31:00,,Spring
,,,,,,,,,,,,,14748,2995,1231,647,Economy,Cancelled,,,,,,,,28/12/2025,13:27:00,,Winter
,,,,,,,,,,,,,14749,6406,1966,745,Economy,Cancelled,,,,,,,,19/07/2024,00:26:00,,Summer
,,,,,,,,,,,,,14750,7157,3264,399,Economy,Completed,,,,,,,,29/06/2024,09:09:00,,Summer
,,,,,,,,,,,,,14751,3641,1947,168,Economy,Completed,,,,,,,,05/02/2025,20:19:00,,Winter
,,,,,,,,,,,,,14752,2442,3777,637,Economy,Cancelled,,,,,,,,19/02/2025,20:26:00,,Winter
,,,,,,,,,,,,,14753,5076,2360,276,Business,Cancelled,,,,,,,,04/12/2024,01:24:00,,Winter
,,,,,,,,,,,,,14754,4255,3521,593,Economy,Completed,,,,,,,,01/08/2025,17:33:00,,Summer
,,,,,,,,,,,,,14755,4749,1498,1094,Economy,Completed,,,,,,,,22/01/2025,07:45:00,,Winter
,,,,,,,,,,,,,14756,2158,2498,942,Business,Cancelled,,,,,,,,29/04/2025,18:42:00,,Spring
,,,,,,,,,,,,,14757,2381,1377,813,Economy,Completed,,,,,,,,10/07/2025,20:13:00,,Summer
,,,,,,,,,,,,,14758,5351,1267,698,Economy,Completed,,,,,,,,03/02/2024,00:11:00,,Winter
,,,,,,,,,,,,,14759,2175,1173,1002,Economy,Cancelled,,,,,,,,03/04/2025,16:52:00,,Spring
,,,,,,,,,,,,,14760,1971,1798,712,Economy,Completed,,,,,,,,15/10/2025,17:33:00,,Autumn
,,,,,,,,,,,,,14761,3578,2283,568,Business,Cancelled,,,,,,,,24/01/2024,17:41:00,,Winter
,,,,,,,,,,,,,14762,5633,2580,1322,Economy,Completed,,,,,,,,29/10/2024,09:31:00,,Autumn
,,,,,,,,,,,,,14763,2226,444,768,Business,Completed,,,,,,,,24/11/2025,21:57:00,,Autumn
,,,,,,,,,,,,,14764,3230,757,784,Business,Completed,,,,,,,,17/09/2024,23:03:00,,Autumn
,,,,,,,,,,,,,14765,5747,3882,491,Economy,Completed,,,,,,,,13/12/2024,15:13:00,,Winter
,,,,,,,,,,,,,14766,4149,2104,918,Business,Completed,,,,,,,,23/12/2025,02:59:00,,Winter
,,,,,,,,,,,,,14767,6318,872,1343,Business,Completed,,,,,,,,29/06/2024,13:16:00,,Summer
,,,,,,,,,,,,,14768,2914,2963,1260,Economy,Completed,,,,,,,,28/03/2024,18:55:00,,Spring
,,,,,,,,,,,,,14769,4087,1087,1339,Economy,No-show,,,,,,,,26/09/2025,17:24:00,,Autumn
,,,,,,,,,,,,,14770,5893,231,602,Economy,Completed,,,,,,,,05/10/2025,19:28:00,,Autumn
,,,,,,,,,,,,,14771,4031,1356,398,Economy,Completed,,,,,,,,19/12/2024,19:29:00,,Winter
,,,,,,,,,,,,,14772,7944,426,292,Business,Completed,,,,,,,,19/01/2025,07:20:00,,Winter
,,,,,,,,,,,,,14773,4837,1334,519,Business,Completed,,,,,,,,30/08/2025,14:46:00,,Summer
,,,,,,,,,,,,,14774,820,3488,1204,Business,Completed,,,,,,,,17/07/2025,07:00:00,,Summer
,,,,,,,,,,,,,14775,7370,2827,352,Business,Completed,,,,,,,,29/07/2024,22:19:00,,Summer
,,,,,,,,,,,,,14776,1958,3339,1154,Economy,Cancelled,,,,,,,,23/01/2024,19:49:00,,Winter
,,,,,,,,,,,,,14777,407,1709,283,Business,Completed,,,,,,,,22/12/2024,20:26:00,,Winter
,,,,,,,,,,,,,14778,6209,530,1358,Economy,Completed,,,,,,,,26/09/2025,07:47:00,,Autumn
,,,,,,,,,,,,,14779,4636,1197,1227,Business,Completed,,,,,,,,23/10/2025,11:52:00,,Autumn
,,,,,,,,,,,,,14780,408,681,936,Economy,Completed,,,,,,,,12/12/2025,06:24:00,,Winter
,,,,,,,,,,,,,14781,6241,2496,707,Business,Completed,,,,,,,,12/10/2025,05:13:00,,Autumn
,,,,,,,,,,,,,14782,5042,2144,553,Business,Cancelled,,,,,,,,09/04/2025,12:50:00,,Spring
,,,,,,,,,,,,,14783,7505,2654,993,Economy,Completed,,,,,,,,06/12/2024,21:18:00,,Winter
,,,,,,,,,,,,,14784,132,1841,216,Economy,Completed,,,,,,,,02/08/2025,15:58:00,,Summer
,,,,,,,,,,,,,14785,531,3633,983,Business,Completed,,,,,,,,18/07/2025,15:16:00,,Summer
,,,,,,,,,,,,,14786,121,1901,252,Business,No-show,,,,,,,,20/02/2025,00:22:00,,Winter
,,,,,,,,,,,,,14787,347,993,999,Business,Completed,,,,,,,,14/04/2024,05:38:00,,Spring
,,,,,,,,,,,,,14788,1134,1578,818,Business,Completed,,,,,,,,24/11/2025,13:42:00,,Autumn
,,,,,,,,,,,,,14789,3464,3965,877,Economy,Completed,,,,,,,,11/12/2024,06:05:00,,Winter
,,,,,,,,,,,,,14790,5581,1462,1315,Economy,Completed,,,,,,,,01/10/2024,23:15:00,,Autumn
,,,,,,,,,,,,,14791,5105,1973,1355,Business,Completed,,,,,,,,24/05/2025,15:14:00,,Spring
,,,,,,,,,,,,,14792,5027,3430,302,Economy,Completed,,,,,,,,18/06/2025,20:42:00,,Summer
,,,,,,,,,,,,,14793,456,1943,851,Economy,Cancelled,,,,,,,,04/07/2024,07:54:00,,Summer
,,,,,,,,,,,,,14794,1787,3819,161,Economy,Completed,,,,,,,,30/08/2025,22:59:00,,Summer
,,,,,,,,,,,,,14795,5812,2363,917,Business,Completed,,,,,,,,09/08/2024,00:26:00,,Summer
,,,,,,,,,,,,,14796,243,3441,614,Economy,Completed,,,,,,,,24/06/2024,15:41:00,,Summer
,,,,,,,,,,,,,14797,3949,3528,243,Economy,Completed,,,,,,,,30/10/2024,13:21:00,,Autumn
,,,,,,,,,,,,,14798,6855,2170,385,Business,Completed,,,,,,,,13/07/2025,13:20:00,,Summer
,,,,,,,,,,,,,14799,6912,3608,1142,Business,Completed,,,,,,,,16/12/2025,14:19:00,,Winter
,,,,,,,,,,,,,14800,6992,974,1411,Economy,No-show,,,,,,,,18/08/2025,20:46:00,,Summer
,,,,,,,,,,,,,14801,7286,168,1041,Business,Completed,,,,,,,,05/12/2025,14:23:00,,Winter
,,,,,,,,,,,,,14802,5532,1543,682,Economy,Completed,,,,,,,,03/06/2024,11:29:00,,Summer
,,,,,,,,,,,,,14803,3392,2350,488,Economy,Cancelled,,,,,,,,03/04/2024,19:31:00,,Spring
,,,,,,,,,,,,,14804,2275,752,993,Economy,Completed,,,,,,,,19/03/2025,12:18:00,,Spring
,,,,,,,,,,,,,14805,5843,3836,724,Economy,Completed,,,,,,,,09/08/2024,22:54:00,,Summer
,,,,,,,,,,,,,14806,115,2044,996,Economy,Completed,,,,,,,,26/08/2025,20:09:00,,Summer
,,,,,,,,,,,,,14807,217,2406,1028,Business,Completed,,,,,,,,17/06/2025,06:54:00,,Summer
,,,,,,,,,,,,,14808,4500,2282,1240,Economy,Cancelled,,,,,,,,18/12/2025,16:21:00,,Winter
